2021/1/29	"10:55:23"""		-0.54		0.06		73.99		21.28
2021/1/29	"10:55:23"""		-0.54		0.06		86.07		21.26
2021/1/29	"10:55:24"""		-0.54		0.06		64.53		21.27
2021/1/29	"10:55:25"""		-0.54		0.06		59.65		21.26
2021/1/29	"10:55:25"""		-0.54		0.06		62.1		21.27
2021/1/29	"10:55:26"""		-0.54		0.06		54.72		21.27
2021/1/29	"10:55:26"""		-0.54		0.06		56.27		21.27
2021/1/29	"10:55:27"""		-0.54		0.06		65.88		21.27
2021/1/29	"10:55:28"""		-0.54		0.06		62.28		21.25
2021/1/29	"10:55:28"""		-0.54		0.06		68.38		21.26
2021/1/29	"10:55:29"""		-0.54		0.06		51.45		21.26
2021/1/29	"10:55:30"""		-0.54		0.06		65.71		21.27
2021/1/29	"10:55:30"""		-0.54		0.06		65.84		21.26
2021/1/29	"10:55:31"""		-0.54		0.06		41.5		21.26
2021/1/29	"10:55:31"""		-0.54		0.06		61.41		21.25
2021/1/29	"10:55:32"""		-0.54		0.06		48.38		21.27
2021/1/29	"10:55:32"""		-0.54		0.06		96.35		21.25
2021/1/29	"10:55:33"""		-0.55		0.06		60.67		21.27
2021/1/29	"10:55:34"""		-0.55		0.06		59.98		21.26
2021/1/29	"10:55:34"""		-0.55		0.06		58.13		21.26
2021/1/29	"10:55:35"""		-0.55		0.06		73.46		21.26
2021/1/29	"10:55:36"""		-0.55		0.06		63.49		21.26
2021/1/29	"10:55:37"""		-0.55		0.06		39.95		21.26
2021/1/29	"10:55:37"""		-0.55		0.06		67.17		21.26
2021/1/29	"10:55:38"""		-0.55		0.06		48.76		21.25
2021/1/29	"10:55:39"""		-0.55		0.06		57.78		21.26
2021/1/29	"10:55:39"""		-0.55		0.06		90.38		21.27
2021/1/29	"10:55:40"""		-0.55		0.06		60.73		21.26
2021/1/29	"10:55:41"""		-0.55		0.06		56.28		21.25
2021/1/29	"10:55:41"""		-0.55		0.06		82.67		21.26
2021/1/29	"10:55:42"""		-0.55		0.06		71.31		21.25
2021/1/29	"10:55:42"""		-0.55		0.06		48.44		21.26
2021/1/29	"10:55:43"""		-0.55		0.06		55.01		21.26
2021/1/29	"10:55:44"""		-0.55		0.06		54.87		21.26
2021/1/29	"10:55:44"""		-0.55		0.06		61.42		21.26
2021/1/29	"10:55:45"""		-0.55		0.06		45		21.26
2021/1/29	"10:55:46"""		-0.55		0.06		70.98		21.27
2021/1/29	"10:55:47"""		-0.55		0.06		56.9		21.27
2021/1/29	"10:55:48"""		-0.55		0.06		49.53		21.27
2021/1/29	"10:55:48"""		-0.55		0.06		51.12		21.26
2021/1/29	"10:55:49"""		-0.55		0.06		67.11		21.24
2021/1/29	"10:55:49"""		-0.55		0.06		53.27		21.25
2021/1/29	"10:55:50"""		-0.55		0.06		41.5		21.26
2021/1/29	"10:55:50"""		-0.55		0.06		56.54		21.26
2021/1/29	"10:55:51"""		-0.55		0.06		86.5		21.26
2021/1/29	"10:55:52"""		-0.55		0.06		59.46		21.27
2021/1/29	"10:55:53"""		-0.55		0.06		82.67		21.25
2021/1/29	"10:55:53"""		-0.55		0.06		59.98		21.26
2021/1/29	"10:55:54"""		-0.55		0.06		59.78		21.25
2021/1/29	"10:55:54"""		-0.55		0.06		45.07		21.26
2021/1/29	"10:55:55"""		-0.55		0.05		72.32		21.25
2021/1/29	"10:55:56"""		-0.55		0.05		51.33		21.25
2021/1/29	"10:55:57"""		-0.55		0.05		63.85		21.26
2021/1/29	"10:55:57"""		-0.55		0.05		54.69		21.24
